3,2,0,0,0,0,0,513.9817,487.1961,0.001428739,-0.009859554,-0.002295645,0.002696622,0,0,0.00025,0.2524047,0.1499037,0.3847979,0.1015918,0.1008166,0.1012701,2,0.1389422,-0.06336748,1000,1000,1000
4,2,0,0,0,0,0,496.7991,498.3764,-0.003212305,0.06840892,0.008992935,0.009549649,0,0,0.00025,-0.02342481,0.1496954,0.3438557,0.1072836,0.1009301,0.10677,2,-0.2176694,-0.02414701,1000,1000,1000
5,2,0,0,0,0,0,491.6363,493.647,1.112737E-05,5.066365E-07,-5.347547E-07,0,0,0,0.00025,-0.1671461,0.04999939,0.2720405,0.1052881,0.103637,0.102161,1,-0.0836373,-0.06352423,-1,-1,-1
5,2,0,1.112737E-05,5.066365E-07,-5.347547E-07,0,505.1884,499.4113,-0.002868224,0.01951852,0.03409376,0.03421447,-0.0002497118,0,1.200068E-05,-0.153903,0.05,0.2766058,0.1021892,0.1000003,0.102189,1,-0.3412788,0.005066999,-1,-2,-1
5,2,0,-0.002868224,0.01951852,0.03409376,0.03421447,506.5756,498.2979,4.562124E-07,0.02213661,2.139452E-06,0,1.608545E-05,0,-0.000249482,-0.1220371,0.05021105,0.2744937,0.1077233,0.1062983,0.1040609,1,-0.407354,-0.02707506,-1,-3,-1
5,2,0,4.562124E-07,0.02213661,2.139452E-06,0,506.6854,498.538,0.001261403,0.02910273,0.005534946,0.005673323,0,0,0.00025,-0.04372457,0.1497457,0.2765393,0.103426,0.1007715,0.1031457,2,-0.1795746,-0.009035826,700,697,174.25
6,2,0,0,0,0,0,487.1405,498.6495,0,0,0,0,0,0,0.00025,-0.3078503,0.1497242,0.332514,0.1007965,0.1008848,0.1001375,2,-0.1285949,-0.01350522,1000,1000,1000
7,2,0,0,0,0,0,493.5856,509.3538,0,0,0,0,0,0,0.00025,-0.2437194,0.1499131,0.4163042,0.1001688,0.1008083,0.1006747,2,-0.0641425,0.09353793,1000,1000,1000
8,2,0,0,0,0,0,520.9057,490.6317,0,0,0,0,0,0,0.00025,0.1555142,0.1497358,0.2902161,0.1002224,0.1002212,0.100012,2,0.2090569,-0.09368237,1000,1000,1000
9,2,0,0,0,0,0,479.5852,513.8986,0.006930368,-0.0003355583,0.007779573,0.01041544,0,0,0.00025,-0.1658487,0.1496544,0.3401729,0.1007415,0.1012422,0.100531,2,-0.2041479,0.1389861,1000,1000,1000
10,2,0,0,0,0,0,482.2029,504.5565,0,0,0,0,0,0,0.00025,-0.286401,0.1496437,0.3436076,0.1009424,0.1011791,0.1002899,2,-0.1779707,0.04556446,1000,1000,1000
11,2,0,0,0,0,0,507.5343,509.4077,0.002933731,0.002707131,-0.006467753,0.007101108,0,0,0.00025,-0.08588788,0.1499228,0.4126947,0.1007233,0.1006818,0.1004573,2,0.07611924,-0.0179862,1000,1000,1000
12,2,0,0,0,0,0,514.2524,509.1754,0,0,0,0,0,0,0.00025,0.08491349,0.1497815,0.4897165,0.1005943,0.1007534,0.1001946,2,0.1425237,0.09175472,1000,1000,1000
13,2,0,0,0,0,0,514.9995,492.4591,0,0,0,0,0,0,0.00025,-0.1060084,0.1497437,0.3407371,0.1006508,0.1007099,0.100095,2,0.1499574,-0.07542283,1000,1000,1000
14,2,0,0,0,0,0,505.8251,511.3001,0,0,0,0,0,0,0.00025,0.1265532,0.1498776,0.4836365,0.1002938,0.1006485,0.1004154,2,0.0582443,0.1130005,1000,1000,1000
15,2,0,0,0,0,0,520.2349,481.2391,-0.004400075,0.0368835,-0.005751895,0.007242397,0,0,0.00025,0.2797892,0.149787,0.3380549,0.1039189,0.1007852,0.1041,2,0.05314506,-0.1783967,1000,1000,1000
16,2,0,0,0,0,0,501.0193,493.9748,0,0,0,0,0,0,0.00025,-0.3171749,0.1498086,0.270361,0.1003232,0.100367,0.1000535,2,0.01019358,-0.06025131,1000,1000,1000
17,2,0,0,0,0,0,523.0446,476.9983,-0.01508148,0.000633335,-0.008305334,0.01721516,0,0,0.00025,0.1979994,0.1496323,0.2693174,0.1005943,0.1009097,0.1004629,2,0.2304454,-0.2300178,1000,1000,1000
18,2,0,0,0,0,0,520.0262,491.6984,-1.903404E-06,2.68221E-07,-7.525049E-08,0,0,0,0.00025,0.1328745,0.05011724,0.4300624,0.1115089,0.1041424,0.1076824,1,0.2002627,-0.08301728,-1,-1,-1
18,2,0,-1.903404E-06,2.68221E-07,-7.525049E-08,0,503.6628,500.1773,0.004921152,-0.0845724,-0.0109882,0.01203994,0,0,0.00025,0.07906201,0.1493575,0.4405064,0.109533,0.1016968,0.1085109,2,0.3847802,0.0303404,900,899,449.5
19,2,0,0,0,0,0,519.3626,489.3729,0,0,0,0,0,0,0.00025,0.1142193,0.1496783,0.4031583,0.1010358,0.1012951,0.1003292,2,0.193626,-0.106271,1000,1000,1000
20,2,0,0,0,0,0,525.6629,482.2785,-1.849425E-06,2.980227E-08,5.969898E-08,0,0,0,0.00025,0.2332713,0.05008148,0.3364919,0.1062885,0.1036448,0.1027836,1,0.256629,-0.1772157,-1,-1,-1
20,2,0,-1.849425E-06,2.980227E-08,5.969898E-08,0,503.0096,501.1697,0.002552426,0.02654867,-0.01221539,0.01247755,0,0,0.00025,0.1776941,0.1493599,0.3628315,0.1041056,0.1017683,0.1027824,2,0.3344328,0.008992403,900,899,449.5
21,2,0,0,0,0,0,518.8381,490.1539,0,0,0,0,0,0,0.00025,0.3262877,0.1495731,0.3594914,0.1011575,0.1012009,0.1001273,2,0.1883819,-0.09846107,1000,1000,1000
22,2,0,0,0,0,0,493.101,491.8841,0,0,0,0,0,0,0.00025,-0.2300492,0.1497806,0.3363002,0.1005684,0.1006165,0.1000682,2,-0.06899219,-0.08115786,1000,1000,1000
23,2,0,0,0,0,0,479.9167,502.3493,0,0,0,0,0,0,0.00025,-0.2185996,0.1497533,0.2770861,0.1008029,0.1009526,0.1002595,2,-0.2008339,0.02349319,1000,1000,1000
24,2,0,0,0,0,0,524.8502,481.0982,-0.009236375,0.0003632143,-0.01140366,0.01467296,0,0,0.00025,0.08863425,0.1495908,0.2912509,0.1005598,0.1009323,0.1004677,2,0.2485022,-0.1890182,1000,1000,1000
25,2,0,0,0,0,0,499.0762,513.3612,8.215157E-07,1.78814E-07,4.086627E-08,0,0,0,0.00025,-0.2152101,0.04998419,0.4916966,0.1108263,0.1008203,0.1112275,1,-0.009237959,0.1336122,-1,-1,-1
25,2,0,8.215157E-07,1.78814E-07,4.086627E-08,0,505.6408,497.5699,1.392345,1.576056,1.575722,1.571671,0,0,0.00025,-0.2217819,0.04947242,0.5136777,0.1159343,0.1159846,0.1000943,1,0.0296494,0.4884456,9,8,4
25,2,0,1.392345,1.576056,1.575722,1.571671,507.1234,493.6725,1.016643,1.586145,1.576018,1.573544,-0.00025,0,1.030844E-07,-0.2280082,0.1497667,0.3875341,0.1396097,0.1386912,0.1016731,2,0.07260795,-0.06318942,800,808,269.3333
26,2,0,0,0,0,0,527.923,486.3466,-0.02283607,-0.004015514,-0.02711737,0.0354502,0,0,0.00025,0.2879527,0.1491917,0.2942461,0.1013221,0.1023061,0.1017659,2,0.2810617,-0.2667355,1000,1000,1000
27,2,0,0,0,0,0,521.8612,486.2274,-0.005675196,0.0003756734,-0.004751612,0.007397115,0,0,0.00025,0.0240176,0.1497272,0.2863455,0.1005882,0.1010391,0.1005651,2,0.2186124,-0.1377259,1000,1000,1000
28,2,0,0,0,0,0,486.4298,508.3161,-5.858211E-07,-9.366508E-14,3.197736E-07,0,0,0,0.00025,-0.2084304,0.0500447,0.4384307,0.1168572,0.1038876,0.1135146,1,-0.1357019,0.08316038,-1,-1,-1
28,2,0,-5.858211E-07,-9.366508E-14,3.197736E-07,0,506.0581,497.8545,-0.001881257,0.1422758,0.03771718,0.03776442,0,0,0.00025,-0.1896611,0.04999999,0.4404652,0.124808,0.1000004,0.1248077,1,-0.3206675,0.04028028,-1,-2,-1
28,2,0,-0.001881257,0.1422758,0.03771718,0.03776442,506.6443,497.9847,-0.006906109,0.2957752,0.04867714,0.04916399,-2.308167E-05,0,-0.0002489322,-0.1311768,0.1497663,0.4358113,0.1286355,0.1045623,0.1251433,2,-0.369644,0.09477653,800,798,266
29,2,0,0,0,0,0,488.9035,507.2094,0.0063826,0.0003517855,0.006703622,0.009251642,0,0,0.00025,-0.04478861,0.1497599,0.4115387,0.1006451,0.101016,0.1004816,2,-0.1109676,0.07210415,1000,1000,1000
30,2,0,0,0,0,0,494.086,505.0222,7.108468E-07,-2.98023E-08,5.810447E-08,0,0,0,0.00025,-0.1711798,0.05003957,0.3800807,0.1120747,0.1032048,0.1091707,1,-0.05913994,0.05022224,-1,-1,-1
30,2,0,7.108468E-07,-2.98023E-08,5.810447E-08,0,505.5551,498.3188,-0.0009885654,0.09431973,0.03156341,0.03157767,0,0,0.00025,-0.1511924,0.05014637,0.3768439,0.1194012,0.1033792,0.116561,1,-0.4230395,0.02303698,-1,-2,-1
30,2,0,-0.0009885654,0.09431973,0.03156341,0.03157767,506.973,498.0132,0.002341502,0.181769,0.009014067,0.009309446,-1.574293E-05,0,-0.0002495038,-0.08049555,0.1494066,0.3725167,0.1178735,0.1018571,0.1170927,2,-0.2539333,0.02383584,800,798,266
31,2,0,0,0,0,0,489.7242,498.897,-2.895697E-06,2.98064E-08,-2.815155E-06,0,0,0,0.00025,-0.2643686,0.05020385,0.3240106,0.1142138,0.1041709,0.1118397,1,-0.1027558,-0.01103162,-1,-1,-1
31,2,0,-2.895697E-06,2.98064E-08,-2.815155E-06,0,505.4962,498.8603,0.006654576,0.1148712,0.03572338,0.03633714,0,0,0.00025,-0.2424932,0.04998552,0.3309239,0.121221,0.1033112,0.1196536,1,-0.3341749,0.03412382,-1,-2,-1
31,2,0,0.006654576,0.1148712,0.03572338,0.03633714,506.6718,498.0233,-0.002959304,0.2129142,0.02394453,0.02412731,-7.363236E-05,0,-0.0002389106,-0.1775404,0.1495538,0.3272315,0.1200022,0.101279,0.1192766,2,-0.3162369,0.05062299,800,798,266
32,2,0,0,0,0,0,500.0168,510.5718,0,0,0,0,0,0,0.00025,0.2109472,0.1498355,0.3978723,0.1000507,0.1014076,0.1013713,2,0.000167638,0.1057179,1000,1000,1000
33,2,0,0,0,0,0,500.0373,499.9395,-3.198323E-07,-8.9407E-08,1.829907E-07,0,0,0,0.00025,-0.2683904,0.05001885,0.244392,0.1022764,0.1031307,0.1053302,2,0.0003731248,-0.0006049869,1000,1000,1000
34,2,0,0,0,0,0,518.9243,484.5211,-0.004917793,0.000144816,-0.005965481,0.00772814,0,0,0.00025,0.3217206,0.149703,0.2768496,0.1006848,0.1011132,0.100485,2,0.1892456,-0.1547915,1000,1000,1000
35,2,0,0,0,0,0,480.237,521.0914,0.0001577862,0.01192488,0.008218359,0.008221438,0,0,0.00025,-0.09092783,0.1496162,0.4076622,0.1020021,0.1009117,0.1012606,2,-0.1938225,-0.06901147,1000,1000,1000
36,2,0,0,0,0,0,531.3625,485.1456,0,0,0,0,0,0,0.00025,0.2452205,0.1495954,0.3154047,0.100559,0.1007704,0.1002508,2,0.3136253,-0.1485433,1000,1000,1000
37,2,0,0,0,0,0,499.6535,499.8531,0,0,0,0,0,0,0.00025,-0.2743287,0.1499692,0.3899845,0.1000142,0.1004522,0.1004404,2,-0.00346541,-0.001468948,1000,1000,1000
38,2,0,0,0,0,0,496.776,501.8871,0,0,0,0,0,0,0.00025,0.01779074,0.1498278,0.3787354,0.1002259,0.1003347,0.1001353,2,-0.03223854,0.01886931,1000,1000,1000
39,2,0,0,0,0,0,503.1568,482.869,0,0,0,0,0,0,0.00025,-0.2103169,0.1497392,0.2858562,0.1000952,0.100618,0.100525,2,0.03156689,-0.171313,1000,1000,1000
